 0.02; 0.04; 0.07
 0.03; 0.10; 0.07
 0.03; 0.08; 0.06
 0.02; 0.03; 0.03
 0.05; 0.69; 0.17
 0.02; 0.04; 0.03
 0.02; 0.03; 0.02
 0.02; 0.09; 0.03
 0.03; 0.07; 0.04
 0.02; 0.04; 0.03
 0.01; 0.03; 0.04
 0.02; 0.03; 0.04
 0.02; 0.04; 0.07
 0.02; 0.07; 0.06
 0.02; 0.03; 0.08
 0.03; 0.11; 0.08
 0.02; 0.05; 0.05
 0.02; 0.04; 0.03
 0.01; 0.04; 0.02
 0.03; 0.10; 0.08
 0.02; 0.05; 0.06
 0.02; 0.04; 0.05
 0.02; 0.04; 0.04
 0.01; 0.04; 0.04
 0.02; 0.11; 0.08
 0.01; 0.03; 0.03
 0.02; 0.04; 0.04
 0.03; 0.09; 0.07
 0.01; 0.03; 0.02
 0.03; 0.07; 0.06
 0.02; 0.06; 0.04
 0.02; 0.04; 0.06
 0.02; 0.03; 0.03
 0.01; 0.04; 0.04
 0.03; 0.03; 0.05
 0.03; 0.09; 0.12
 0.03; 0.06; 0.06
 0.01; 0.04; 0.04
 0.03; 0.08; 0.06
 0.03; 0.04; 0.07
 0.02; 0.03; 0.05
 0.01; 0.04; 0.03
 0.02; 0.06; 0.04
 0.04; 0.10; 0.09
 0.01; 0.03; 0.04
 0.03; 0.06; 0.06
 0.02; 0.04; 0.03
 0.02; 0.04; 0.04
 0.01; 0.03; 0.04
 0.01; 0.03; 0.03
 0.04; 0.13; 0.12
 0.02; 0.05; 0.04
 0.04; 0.11; 0.10
 0.02; 0.05; 0.05
 0.02; 0.03; 0.06
 0.02; 0.06; 0.05
 0.02; 0.03; 0.05
 0.02; 0.04; 0.03
 0.03; 0.06; 0.07
 0.02; 0.04; 0.07
 0.01; 0.04; 0.03
 0.03; 0.05; 0.05
 0.03; 0.09; 0.07
 0.02; 0.04; 0.06
 0.03; 0.13; 0.11
 0.02; 0.03; 0.03
 0.02; 0.06; 0.07
 0.02; 0.04; 0.06
 0.02; 0.04; 0.04
 0.02; 0.03; 0.04
 0.03; 0.06; 0.06
 0.02; 0.04; 0.05
 0.02; 0.05; 0.04
 0.04; 0.19; 0.19
 0.01; 0.04; 0.03
 0.02; 0.05; 0.09
 0.01; 0.05; 0.03
 0.02; 0.03; 0.04
 0.02; 0.04; 0.04
 0.03; 0.06; 0.06
 0.02; 0.10; 0.07
 0.02; 0.04; 0.04
 0.05; 0.14; 0.12
 0.03; 0.09; 0.11
 0.03; 0.08; 0.04
 0.02; 0.07; 0.07
 0.03; 0.04; 0.03
 0.01; 0.03; 0.04
 0.01; 0.17; 0.03
 0.02; 0.07; 0.07
 0.01; 0.04; 0.05
 0.02; 0.04; 0.04
 0.05; 0.25; 0.25
 0.02; 0.04; 0.04
 0.02; 0.03; 0.02
 0.02; 0.07; 0.10
 0.01; 0.03; 0.05
 0.02; 0.04; 0.06
 0.04; 0.09; 0.09
 0.01; 0.03; 0.03
 0.11; 0.10; 0.40
 0.19; 0.27; 4.26
 0.10; 0.08; 0.37
 0.07; 0.07; 0.28
 0.21; 0.31; 1.24
 0.06; 0.07; 0.06
 0.09; 0.15; 0.10
 0.06; 0.08; 0.26
 0.07; 0.09; 0.17
 0.10; 0.19; 0.36
